117 0.461626887 0.279059112 5.68854618 0.102197208 0.838326931 1.03417611 5.66074276 0.690588832 0.792556107
111 0.512224734 0.271425933 2.63596439 0.268707186 0.505200148 1.49534452 5.41942453 0.474129617 0.354217350
126 0.996722758 0.499764144 0.950006127 0.392221481 0.600852728 0.230209962 0.324359119 0.120102920 0.469384074
44 2.32344151 0.125173703 5.00311756 0.101303943 1.92410302 3.58681679E-02 6.14909744 0.264088392 0.337949902
95 0.557309449 0.657699704 1.99714780 0.273362458 1.61381865 0.174340397 1.69879830 0.361041963 0.524932086
120 0.843893766 0.667389274 4.06469440 0.433899313 0.664804339 0.401888251 2.81859827 0.294677585 0.563756943
128 0.331525445 0.951718628 4.65478373 0.225365266 0.605761945 4.37448770E-02 1.39927018 0.110172227 0.159133434
107 1.38913870 0.453507870 0.119684383 0.666838825 2.20325279 0.311661571 2.04936814 0.683244526 0.874568284
116 0.350288808 1.84630322 1.84158731 0.273494661 0.595365763 0.552375078 5.15365076 0.153219402 0.123624690
127 0.552318752 0.122327097 6.20335484 6.68044761E-02 0.175657138 0.571636200 6.27451897 3.66300307E-02 4.73824702E-02
119 2.34258199 6.81025758E-02 6.26433039 5.55997789E-02 0.896521926 0.216591135 3.12898684 0.230393097 0.182225093
139 0.199304312 0.933129311 2.66542602 0.130746901 2.13999438 0.228979796 5.10354567 0.276282638 0.351592332
114 2.35517335 0.317127645 0.379797190 0.597241640 2.78081012 0.199717388 3.19533753 0.710122108 0.214568362
108 0.593897521 0.325787187 2.60405064 0.161632612 0.00000000 0.00000000 0.00000000 0.00000000 3.29041505
96 2.97057128 0.196478888 0.738384068 0.402738214 1.84657431 0.273206115 2.40104246 0.423447400 0.268829763
129 0.418644786 0.340758741 4.12501669 0.164126426 0.913933039 0.552138329 4.22825480 0.534456313 0.697364450
115 0.983270228 0.334086120 1.17923486 0.446105778 0.927774131 0.426370740 4.60144043 0.438537598 0.548315465
105 0.357447982 1.11753893 2.25155520 0.291686505 0.986949682 0.160332397 5.21618700 0.225796416 0.183181301
124 1.20418537 0.201792389 2.25543976 0.147790000 1.48685229 0.186928675 4.02714539 0.320156902 0.275755733
138 0.168667182 2.13322377 0.789811194 7.40189701E-02 0.305537909 1.66364598 3.77829432 0.271757990 0.198902979
143 0.817134440 0.155596867 1.92093682 8.95999447E-02 2.88074446 0.186810613 2.33012486 0.219426885 0.291711181
136 0.970421910 0.370127916 2.23375845 0.254887134 0.365007818 1.56249428 0.746810555 0.333488196 0.327964187
132 1.23309457 0.232518703 3.48216224 0.126638174 0.622381628 0.747072339 3.71997142 0.345830202 0.456549495
134 1.14412069 0.352122664 5.48117590 0.352750182 0.406024992 0.778727651 6.27832651 0.185934246 0.406872213
135 0.525692701 1.43542576 1.73542118 0.469321907 0.476059616 0.484299660 4.97396374 0.315494657 0.193727776
159 5.57254839 0.135284752 1.30825639 0.816040516 2.34473562 0.150558949 3.12222052 0.232087225 0.686025262
156 3.24407482 0.149746895 0.353082299 0.390577376 2.58543587 0.305276245 5.72024155 0.446203589 0.477713764
154 0.236572549 1.72002900 4.76800442 0.190254480 0.199789628 1.03078210 3.96102238 0.108088635 0.269365907
150 0.926252306 0.245144069 0.952586889 0.146875694 0.821589470 0.444416285 0.172941431 0.348592281 0.480474710
161 1.80748081 7.43915364E-02 4.52538967 0.352597564 0.669495761 0.163063943 1.30619442 9.35265720E-02 0.369161934
157 0.339083612 0.602010190 4.70724583 0.183863446 0.321162015 0.963331580 3.33221650 0.184092879 0.239038453
144 0.562549055 0.587122977 4.88314629 0.329242110 4.28943348 0.163337976 1.15733457 0.481862098 0.357752591
164 0.910379529 4.51599546E-02 5.75121117 6.31366745E-02 2.73252034 0.130356804 1.11042655 0.523491263 0.576555729
155 1.15648246 9.17576104E-02 1.82545877 0.126147255 0.638516963 8.16606283E-02 3.42475677 1.77795738E-02 0.120004989
145 1.79772139 0.348260015 5.19950867 0.721413374 0.425524771 0.824896336 3.94160032 0.274888158 0.814797878
152 3.28321624 9.15883258E-02 4.35162830 0.302816272 2.28347230 0.141261965 2.72925329 0.410080105 0.588021994
141 2.00636268 0.226456791 2.63892508 0.400372773 0.911720455 0.366927147 1.20696118E-02 0.359064132 0.275632054
160 1.09193468 0.478390038 0.175404131 0.328427851 0.454430699 0.865046382 4.51546955 0.323771924 0.202237457
118 0.779412150 0.766817272 5.02355957 0.551884234 1.12947333 0.180042654 0.970356584 0.143715695 0.478223324
109 0.258745551 1.57584512 6.07795811 0.217847258 0.416001379 1.51130569 4.47472572 0.358017206 0.413714975
163 0.409454614 0.333689988 3.59388900 0.161930084 0.401061296 1.40972519 2.83841848 0.370358825 0.479670554
151 0.795449615 0.237645641 2.36808491 0.216301844 2.03515077 9.95846763E-02 5.67099810 0.119138621 0.108662054
176 0.527176321 6.47431090E-02 2.37984610 4.48378734E-02 3.15950465 6.90438002E-02 4.43276405 0.126486525 0.109948970
166 0.605623364 0.936159313 1.20692050 0.364439040 1.56221962 0.453197181 5.95358992 0.721373677 0.613138199
167 1.76968241 0.234221339 2.74779749 0.352394998 1.79844332 0.121505179 4.91907930 0.342671186 0.405827224
173 0.748511732 0.726095855 9.41458270E-02 0.527238131 1.42288172 0.122550130 3.57629991 0.157264844 0.496164858
168 0.637479663 0.364266753 4.70922995 0.256772965 0.527740955 0.858595014 3.27332091 0.317475468 0.354352027
170 2.89525127 0.316329986 1.24574161 0.316636741 0.256856561 0.667111993 4.84167099 0.168489888 0.265574723
158 1.86116087 0.184270084 1.03844607 0.315248221 0.980220735 0.299648970 2.96611166 0.244197011 0.197034642
175 1.06116343 0.531362653 1.84649324 0.239185303 0.343180478 0.915321231 1.35919714 0.186033800 0.394372880
169 1.80093408 8.39131251E-02 1.91230059 0.352213621 0.363015532 0.462537766 4.61325264 0.136421785 0.311935693
192 0.376460224 1.01120019 1.56674635 0.261554301 0.244267583 0.556669950 6.26429892 8.22067857E-02 0.229289681
174 1.70142233 0.339854777 0.323149323 0.471444577 2.26867557 9.15289968E-02 5.00449324 0.164058134 0.307448179
165 1.80257237 0.519115448 5.14834499 0.696977973 2.53659892 0.128728509 4.26758575 0.242682174 0.632559240
179 0.488915354 0.954347491 2.20974636 0.354584098 2.24225879 0.508464038 1.64116216 0.741721869 1.06933749
172 3.00236917 0.169190422 0.898776829 0.556369007 1.54532075 0.199106574 3.16787648 0.234836385 0.349148065
186 1.86915672 0.282605857 4.38102531 0.196176678 0.234350473 0.189104810 3.63304567 2.20782813E-02 0.186550274
191 1.78706491 0.213117257 5.52575016 0.308172405 0.496654987 0.868765771 4.86543737E-02 0.305068463 0.405717343
190 1.62202001 0.276325613 6.13888264 0.273793459 0.772241592 0.173662841 1.75160396 0.169286132 0.185357884
181 1.20391750 5.63791096E-02 3.68430257 0.180281937 0.315258771 1.43524671 3.98660612 0.272540450 0.237975627
188 0.699074566 0.418803334 5.90907812 0.242759213 1.17817748 0.371444702 3.89017987 0.348390818 0.107078418
183 2.41996551 0.199540049 3.76429367 0.288581252 0.409596533 0.122458920 2.16410542 0.122691780 0.395002931
200 6.41205645 4.84972522E-02 5.27057886 0.307187498 0.602100849 0.215926692 4.78017616 9.67628807E-02 0.318155617
202 1.56284010 0.190961197 4.08222389 0.211165130 0.323964775 0.504749000 4.20254230 0.126998246 0.337060869
184 2.73622274 0.224148124 3.92582631 0.320885867 0.321031004 0.316992462 2.74150896 9.43931565E-02 0.365767956
180 1.82257771 0.410021544 5.83546591 0.225429460 0.540517926 0.313103169 4.73477316 0.187806711 0.300641716
199 0.506400168 0.597311199 2.41977334 0.303036332 3.23732996 0.200231686 0.167423069 0.343966335 0.299207658
187 0.435241997 1.10108340 1.98515391 0.382257849 5.24005938 0.206697643 5.29412222 0.617636979 0.235430568
207 3.47273707 6.36720359E-02 0.292671442 0.406879812 0.408646315 0.724522293 3.07554698 0.254056156 0.362674326
203 0.204737902 1.30601811 4.98840809 0.147404611 0.361092925 1.06998396 1.51051283 0.272255510 0.135765821
204 1.08073103 0.350564659 1.52159774 0.203784466 0.876430213 0.203451648 0.488207668 0.235259861 0.341267377
195 2.08216119 0.304673195 5.72344589 0.550349057 0.280257940 0.302463889 0.699336708 8.47355053E-02 0.587096035
177 3.62260365 0.340075165 2.91989660 0.620383203 0.688948810 0.370848149 5.78514385 0.356580943 0.387994081
213 0.599057972 0.342681468 6.21519041 0.278475493 0.735744596 0.846238554 2.01120949 0.403422207 0.222205788
210 1.47160697 0.220199928 6.17169952 0.184300780 0.359718472 0.251598090 6.16904926 5.04605360E-02 0.234477207
206 0.686881125 0.428665876 5.76031208 0.354877025 2.57293415 0.254642040 3.34132123 0.219832867 0.140845239
201 1.10515857 0.387321055 4.74958754 0.154626429 0.365299046 0.965456009 3.80570030 0.258510351 0.379909962
193 1.27647281 0.399514407 6.25988197 0.414326578 1.35162842 0.194706529 2.58462358 0.403893620 0.348818094
209 1.42306972 0.447593242 2.31280375 0.567700386 0.186565533 1.51260602 0.394479960 0.123450309 0.573125720
217 0.162128255 0.937833786 5.13366604 6.43245876E-02 0.939650953 0.817699730 0.369440049 0.651568055 0.653401732
211 0.906688333 0.203474358 5.11300087 7.15065375E-02 4.68145657 0.202033430 4.36008739 0.369494408 0.320291668
223 1.77849209 0.429597735 4.52041054 0.378236800 0.780814528 0.387428820 0.585518122 0.438528478 0.377461314
197 0.509485185 0.195091546 4.24497461 0.111473188 0.929024100 0.565686762 5.62148285 0.547662377 0.610120654
231 0.264825195 0.574752510 2.10504818 0.166077003 2.01618838 0.315137953 6.08654451 0.219130054 0.298090816
205 2.01260471 0.463975787 4.04032469 0.595601678 0.249164715 0.781627953 5.90267849 0.147420555 0.522934854
215 3.34500170 0.198290080 6.13039780 0.542602420 0.633902252 0.494405448 6.17836189 0.253589243 0.769396126
227 0.360662371 0.988465071 5.77314901 0.225783899 2.80453348 1.60020944E-02 0.591715515 0.663771272 0.445433497
218 2.65075183 4.97475453E-02 5.75357914 0.164791852 1.22663856 0.495851934 3.32942978E-02 0.553703308 0.627947152
222 3.35697794 0.190183014 3.67116523 0.404543310 1.22145236 0.537250161 4.16973209 0.541709721 0.886111975
212 1.48576677 0.207718343 6.26482725 0.332154721 1.23803782 0.162697837 5.96889353 0.258944929 0.583784282
214 0.384661555 0.970440626 3.48397970 0.328214169 0.200913817 2.55547094 3.38414383 5.85701242E-02 0.384080410
225 1.23066342 0.428258002 4.91785622 0.221229941 0.575511038 0.594938338 3.20458913 0.323419660 0.206098080
228 0.582598031 0.892536819 5.02272320 0.336301357 0.219721407 0.404560387 2.83593941 0.112715200 0.295207649
226 1.54272461 0.225791901 3.05922413 5.85204624E-02 0.395044148 0.841715693 2.67534900 0.210222676 0.165658370
244 0.357335776 1.40250111 4.71732235 0.325375885 0.252018660 0.718265891 2.60663748 9.83050913E-02 0.262619585
229 2.60969663 5.91793768E-02 3.72185707 0.475911677 0.643222570 0.292656541 3.73970032 0.241142109 0.705419540
219 0.563670397 0.593582392 4.37262392 0.203147367 0.357124716 1.01120079 3.55063200 0.261376411 0.425825566
233 5.06510878 8.50138888E-02 6.14128828 0.511666536 0.605581641 0.258497149 4.24990989E-02 0.152973637 0.653836131
240 0.284236073 1.65489876 0.910677433 0.247169361 1.32386124 0.228716269 1.40520704 8.32773671E-02 0.324910343
243 0.409077406 0.729778111 2.26338696 0.187110722 0.555735707 1.27714825 3.19366384 0.517493665 0.671693265
232 1.10308969 0.419381440 3.02235985 0.360414088 2.80241203 0.277573198 3.94423175 0.564516902 0.759818316
237 5.03692245 0.112074770 6.18143082 0.388045698 1.76624596 0.130724043 2.39779854 0.269298941 0.123449244
250 0.278865963 1.07289886 5.17835522 0.207824707 0.169971213 1.69481611 5.25369883 9.66719761E-02 0.304084569
258 0.401108056 0.526581466 5.25444126 0.197650358 2.74672961 0.169217333 0.589143276 0.140994117 0.236739382
239 1.20258522 0.275852889 5.69356251 0.134850964 0.806777418 0.427506030 2.46609306 0.539103329 0.609690070
261 0.871289313 0.324692398 5.11340427 0.161676958 0.467181623 0.466034323 5.72564411 0.102309704 0.206793308
198 2.86609674 0.222068474 2.55671310 0.433727890 1.12349319 0.685871243 5.56272936 0.767797470 0.373411000
230 0.679421246 0.352265388 5.55020809 0.352941990 1.52731252 0.495226711 0.797822893 0.503364921 0.666318953
249 0.363871187 0.456696957 0.985226810 0.178256154 0.421880186 0.270947307 3.32849693 4.91778255E-02 0.135851696
248 0.993420541 0.586676836 4.09728432 0.456390262 1.25381374 0.188713133 5.10346127 0.214352131 0.506523967
269 0.767245829 0.511727452 0.504574597 0.227209151 0.356962264 1.31602955 2.07679510 0.306569368 0.290207207
264 0.918040276 0.143055812 2.12792063 0.175608739 0.352975994 1.93405807 4.44147730 0.312888056 0.141416237
265 0.189355940 1.27338994 5.47929192 0.121524356 0.414342195 0.631451488 0.940148413 0.175229713 0.177270636
263 1.13355541 7.92442709E-02 1.60449147 0.120731920 1.61098683 3.58215980E-02 0.508788228 6.00268282E-02 0.180524126
268 2.27833390 7.11584464E-02 5.05291653 3.82608175E-02 0.341624826 0.315736443 2.55616808 0.114173241 0.120987386
245 2.24764323 0.350130320 4.19321060 0.334422410 0.726123512 0.411144078 4.77106190 0.169156164 0.435236931
256 1.37466156 0.488196492 1.27300811 0.519724667 1.48677242 0.298155785 2.73866391 0.291472018 0.399980724
260 1.35487521 0.192012236 5.97545195 0.225213081 1.42707634 0.168166831 0.354881078 0.152093932 0.349894315
267 3.52754092 6.24853633E-02 0.736225843 0.382520914 0.481362253 0.974530935 0.753115416 0.385137171 0.714920461
262 0.751968026 0.423251599 1.52728820 0.263232291 0.383955091 1.95871341 5.57688427 0.345635593 9.96321142E-02
266 1.09813094 0.365953654 4.36061478 0.251042575 0.599291027 0.360252887 2.88268328 0.223237529 0.309740484
241 1.12949193 0.681603372 0.766672254 0.518905282 1.47078538 0.291930914 1.03810966 0.116415918 0.630166233
259 1.19647944 0.652769387 5.89439440 0.389821857 0.385792255 0.451630473 0.269548565 0.134783238 0.460094661
270 1.94103622 0.111452170 5.63151026 0.209741667 0.196257740 0.343831748 1.29869866 6.27922565E-02 0.259717882
254 1.39144123 0.185393214 0.390329897 4.06448320E-02 1.61343336 0.373952776 0.384965479 0.307580382 0.318579465
276 1.52260005 0.464563102 2.20625973 0.540480614 0.395761698 0.792119205 5.63907719 0.304250836 0.385432392
255 3.23873115 0.120395146 5.28326225 0.156907797 3.48760104 0.255477399 4.99703693 0.335617989 0.187652528
246 0.592720747 0.778578460 2.55626369 0.248420492 0.252732545 1.15087223 4.39195299 0.192789361 0.200551152
291 1.66464376 0.308244705 4.42281628 0.567993283 7.74452257 9.72197428E-02 0.704874098 0.436954707 0.379841387
273 0.744185686 0.289797008 2.01624465 0.131316796 0.877903759 0.535062850 1.64281309 0.383384734 0.512612998
277 0.272873193 1.79049015 2.16122293 0.234447345 1.63588834 0.308247477 3.17010880 0.244009733 0.253239632
271 3.50230050 0.245721772 1.29452980 0.417964190 1.24451840 0.152047813 0.217395112 0.186746359 0.405387551
292 0.435948461 1.12252188 5.09918118 0.283020854 0.266967744 0.500173330 0.248089582 0.110987864 0.235850558
272 0.753891826 0.593895733 1.89788628 0.290415972 1.03684175 0.432969511 4.98797989 0.604179084 0.323916376
279 0.588434756 0.679983199 3.84466624 0.334904850 3.26141620 0.240947768 5.70088959 0.491047829 0.156262204
294 1.13597214 0.333907187 0.383069545 0.303392440 2.51196432 9.14644152E-02 3.05899477 0.362792641 6.04522936E-02
303 5.14547396 0.141187847 4.52927303 0.286490887 0.221380591 0.327648848 1.33722067 7.34659359E-02 0.262682617
285 3.11310315 6.50271624E-02 2.98758888 0.334028631 3.33834267 0.150741234 0.872044742 0.432323903 0.457131386
274 2.77696586 0.451366544 4.21002722 0.585296690 0.293243736 1.13956201 7.09123835E-02 0.242349952 0.392074347
297 2.68266749 0.369211346 2.91967010 0.535742640 0.155034602 1.97264981 3.16735196 6.63100332E-02 0.584881067
282 2.08539820 0.146282360 1.85761070 0.603391349 0.906838477 0.853510916 3.62895355E-02 0.560310066 0.465416312
299 0.859574080 0.178439558 5.24620056 0.238701001 0.726810694 0.343978822 5.58461428 0.323094696 0.561755240
288 1.53905296 0.417435348 4.38962030 0.342433482 0.591613948 0.647641063 3.00042987 0.322368711 0.401861995
306 0.213471055 0.793376803 5.50761461 0.105993323 0.532614589 0.121711053 6.16916561 5.51357977E-02 0.129033461
302 0.588002145 0.526990950 2.97089291 0.315923035 0.372113615 0.620226026 1.07658470 0.116962120 0.212543443
290 2.49810719 0.270664334 4.46391869 0.602183640 0.958458543 0.390935689 1.74913979 0.371652514 0.230543226
313 0.303002387 0.280936182 0.503841877 3.83094698E-02 0.572739005 0.500275314 1.03423882 8.98623243E-02 6.21888041E-02
305 0.382037342 2.18310046 3.44302177 0.333963662 0.425648779 0.226998508 3.58102322 8.22219476E-02 0.326380491
280 3.45070863 9.38867852E-02 5.97904491 0.382019460 1.09652185 0.309278607 3.59835005 0.368697762 0.476566494
307 3.00184965 0.205679253 3.26305175 0.449103028 0.444463581 0.551581442 4.47826862 0.174041569 0.395990968
312 1.96381819 0.181149364 1.39879966 0.456060946 0.255531222 1.34749925 3.50501704 0.200854391 0.271924883
275 0.713113189 0.560817242 4.15168047 0.335181326 0.550262630 0.313653618 6.19599819 0.212767467 0.320416868
300 0.935839534 0.311992049 1.07392216 0.475570887 0.798568130 0.546633542 3.80192733 0.246531755 0.268494755
332 0.797575235 7.25959539E-02 3.01484179 0.189930111 0.328436315 0.685207963 4.03241825 0.165038183 0.241471991
309 1.13660097 0.761432886 3.27264118 0.815182567 0.472406834 0.714958012 5.85854340 0.297740549 0.624155700
316 0.234305725 2.36466360 5.46509075 7.64469877E-02 0.284384966 0.138718158 1.76761949 6.17016219E-02 0.136546373
331 0.392382801 0.608008921 5.94045019 0.205451682 0.515657842 1.30394745 2.57728195 0.479433030 0.277411342
323 0.175652102 0.913024306 5.42062950 8.89697671E-02 0.999855042 0.843429387 3.46826053 0.633348167 0.599085450
311 2.54892063 0.179510653 2.59834266 0.330691516 0.903221369 0.231828094 2.14811206 0.152064145 0.460516274
337 0.935672760 0.594820380 3.34651542 0.295301288 0.894911289 0.419541121 4.21532488 0.268731952 0.401262939
319 0.858798444 0.411923081 0.636662841 0.257782787 0.697547436 0.695958972 2.74760890 0.420069575 0.184957758
326 0.193733752 0.916241586 0.577594399 9.31038931E-02 5.24613953 0.263991863 0.240618587 0.705628395 0.776735008
318 1.68716383 0.184645101 4.63196468 0.176475674 0.889353096 0.343237698 3.22355413 0.310607612 0.379040867
327 0.807023346 0.730964303 5.80369234 0.334740490 0.256979793 1.55411148 2.96265101 0.207992449 0.153859928
329 2.09324718 0.306898236 3.50214386 0.603899896 1.51244533 0.192758843 1.85899949 0.217909694 0.559411764
330 0.652108371 0.138471365 2.95512700 0.149555817 0.416328907 0.644306719 4.82126474 0.190937772 0.134771600
320 2.04551411 0.375174642 2.62984419 0.416193545 1.54038537 0.110459551 0.336898029 0.379620373 3.71479020E-02
343 0.777635574 0.934148192 0.992758214 0.561777472 1.58088100 3.39591280E-02 4.08235455 0.338937879 0.446364373
349 0.428737134 1.05428052 1.89173949 0.364287585 0.322376013 1.84933543 5.47247601 0.283324778 0.160252452
342 0.439692229 0.328180373 0.657192707 0.147438198 1.80566180 0.211617902 4.89993000 0.367811620 0.354703993
336 0.671324670 0.724325836 0.561546922 0.409060836 4.07964849 9.82429236E-02 1.99361610 0.206602409 0.256458789
355 0.529551268 1.21153116 2.11673880 0.452687323 0.773083687 0.157239437 0.506853759 0.216777489 0.415000856
